country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Austria,AUT,2021-01-29,253099.0,234512.0,18587.0,15023.0,6758.0,2.81,2.6,0.21,750.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-30,256797.0,235849.0,20948.0,3698.0,6839.0,2.85,2.62,0.23,759.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-01-31,258157.0,236208.0,21949.0,1360.0,6857.0,2.87,2.62,0.24,761.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-01,262850.0,237792.0,25058.0,4693.0,7314.0,2.92,2.64,0.28,812.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-02,280140.0,240921.0,39219.0,17290.0,8559.0,3.11,2.67,0.44,950.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-03,298015.0,244140.0,53875.0,17875.0,9968.0,3.31,2.71,0.6,1107.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-04,318316.0,247191.0,71125.0,20301.0,11463.0,3.53,2.74,0.79,1273.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-05,339437.0,251314.0,88123.0,21121.0,12334.0,3.77,2.79,0.98,1369.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-06,348448.0,254080.0,94368.0,9011.0,13093.0,3.87,2.82,1.05,1454.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-07,353475.0,254706.0,98769.0,5027.0,13617.0,3.92,2.83,1.1,1512.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-08,363193.0,256764.0,106429.0,9718.0,14335.0,4.03,2.85,1.18,1592.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-09,382374.0,259602.0,122772.0,19181.0,14605.0,4.25,2.88,1.36,1622.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-10,404081.0,263192.0,140889.0,21707.0,15152.0,4.49,2.92,1.56,1682.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-11,428378.0,268476.0,159902.0,24297.0,15723.0,4.76,2.98,1.78,1746.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-12,455014.0,276922.0,178092.0,26636.0,16511.0,5.05,3.07,1.98,1833.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-13,465453.0,282263.0,183190.0,10439.0,16715.0,5.17,3.13,2.03,1856.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-14,467469.0,282723.0,184746.0,2016.0,16285.0,5.19,3.14,2.05,1808.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-15,474588.0,286644.0,187944.0,7119.0,15914.0,5.27,3.18,2.09,1767.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-16,489113.0,293616.0,195497.0,14525.0,15248.0,5.43,3.26,2.17,1693.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-17,508603.0,303541.0,205062.0,19490.0,14932.0,5.65,3.37,2.28,1658.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-18,528317.0,315222.0,213095.0,19714.0,14277.0,5.87,3.5,2.37,1585.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-19,549638.0,328136.0,221502.0,21321.0,13518.0,6.1,3.64,2.46,1501.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-20,562573.0,339371.0,223202.0,12935.0,13874.0,6.25,3.77,2.48,1540.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-21,568544.0,344971.0,223573.0,5971.0,14439.0,6.31,3.83,2.48,1603.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-22,575454.0,350055.0,225399.0,6910.0,14409.0,6.39,3.89,2.5,1600.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-23,590169.0,360331.0,229838.0,14715.0,14437.0,6.55,4.0,2.55,1603.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-24,609939.0,376663.0,233276.0,19770.0,14477.0,6.77,4.18,2.59,1607.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-25,629723.0,392896.0,236827.0,19784.0,14487.0,6.99,4.36,2.63,1609.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-26,658335.0,416788.0,241547.0,28612.0,15528.0,7.31,4.63,2.68,1724.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-27,683018.0,439519.0,243499.0,24683.0,17206.0,7.58,4.88,2.7,1910.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-02-28,693307.0,449362.0,243945.0,10289.0,17823.0,7.7,4.99,2.71,1979.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-01,701941.0,457146.0,244795.0,8634.0,18070.0,7.79,5.08,2.72,2006.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-02,727164.0,480038.0,247126.0,25223.0,19571.0,8.07,5.33,2.74,2173.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-03,754975.0,505514.0,249461.0,27811.0,20719.0,8.38,5.61,2.77,2300.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-04,782067.0,529849.0,252218.0,27092.0,21763.0,8.68,5.88,2.8,2416.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-05,818642.0,563469.0,255173.0,36575.0,22901.0,9.09,6.26,2.83,2543.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-06,846651.0,588956.0,257695.0,28009.0,23376.0,9.4,6.54,2.86,2595.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-07,858518.0,600170.0,258348.0,11867.0,23602.0,9.53,6.66,2.87,2621.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-08,870021.0,610287.0,259734.0,11503.0,24011.0,9.66,6.78,2.88,2666.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-09,898211.0,635005.0,263206.0,28190.0,24435.0,9.97,7.05,2.92,2713.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-10,927002.0,659305.0,267697.0,28791.0,24575.0,10.29,7.32,2.97,2729.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-11,971536.0,698419.0,273117.0,44534.0,27067.0,10.79,7.75,3.03,3005.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-12,1029562.0,751059.0,278503.0,58026.0,30131.0,11.43,8.34,3.09,3346.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-13,1081649.0,797405.0,284244.0,52087.0,33571.0,12.01,8.85,3.16,3727.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-14,1111340.0,822851.0,288489.0,29691.0,36117.0,12.34,9.14,3.2,4010.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-15,1132088.0,841334.0,290754.0,20748.0,37438.0,12.57,9.34,3.23,4157.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-16,1160311.0,863288.0,297023.0,28223.0,37443.0,12.88,9.59,3.3,4157.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-17,1194446.0,889354.0,305092.0,34135.0,38206.0,13.26,9.87,3.39,4242.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-18,1229080.0,915950.0,313130.0,34634.0,36792.0,13.65,10.17,3.48,4085.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-19,1282761.0,961042.0,321719.0,53681.0,36171.0,14.24,10.67,3.57,4016.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-20,1329862.0,998566.0,331296.0,47101.0,35459.0,14.77,11.09,3.68,3937.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-21,1345354.0,1010183.0,335171.0,15492.0,33431.0,14.94,11.22,3.72,3712.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-22,1361108.0,1023442.0,337666.0,15754.0,32717.0,15.11,11.36,3.75,3633.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-23,1396321.0,1042257.0,354065.0,35213.0,33716.0,15.5,11.57,3.93,3744.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-24,1435557.0,1063689.0,371870.0,39236.0,34444.0,15.94,11.81,4.13,3824.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-25,1481081.0,1092897.0,388191.0,45524.0,36000.0,16.44,12.13,4.31,3997.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-26,1531521.0,1124860.0,406669.0,50440.0,35537.0,17.0,12.49,4.52,3946.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-27,1572749.0,1151486.0,421271.0,41228.0,34698.0,17.46,12.79,4.68,3853.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-28,1587251.0,1161319.0,425940.0,14502.0,34557.0,17.62,12.89,4.73,3837.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-29,1613659.0,1182216.0,431451.0,26408.0,36079.0,17.92,13.13,4.79,4006.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-30,1654600.0,1211520.0,443088.0,40941.0,36897.0,18.37,13.45,4.92,4097.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-03-31,1689585.0,1233581.0,456013.0,34985.0,36290.0,18.76,13.7,5.06,4029.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-01,1731165.0,1256217.0,474957.0,41580.0,35726.0,19.22,13.95,5.27,3967.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-02,1774759.0,1280815.0,493953.0,43594.0,34748.0,19.71,14.22,5.48,3858.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-03,1796421.0,1293514.0,502917.0,21662.0,31953.0,19.95,14.36,5.58,3548.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-04,1806399.0,1301741.0,504668.0,9978.0,31307.0,20.06,14.45,5.6,3476.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-05,1818897.0,1309480.0,509427.0,12498.0,29320.0,20.2,14.54,5.66,3255.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-06,1856848.0,1335550.0,521308.0,37951.0,28893.0,20.62,14.83,5.79,3208.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-07,1912023.0,1374762.0,537272.0,55175.0,31777.0,21.23,15.26,5.97,3528.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-08,1983730.0,1421153.0,562588.0,71707.0,36081.0,22.03,15.78,6.25,4006.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-09,2061194.0,1466012.0,595196.0,77464.0,40919.0,22.89,16.28,6.61,4543.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-10,2126140.0,1502310.0,623844.0,64946.0,47103.0,23.61,16.68,6.93,5230.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-11,2151953.0,1512562.0,639405.0,25813.0,49365.0,23.89,16.79,7.1,5481.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-12,2186163.0,1540044.0,646134.0,34210.0,52467.0,24.27,17.1,7.17,5826.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-13,2230494.0,1573042.0,657467.0,44331.0,53378.0,24.77,17.47,7.3,5927.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-14,2296040.0,1626088.0,669967.0,65546.0,54860.0,25.49,18.05,7.44,6091.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-15,2368600.0,1680058.0,688558.0,72560.0,54981.0,26.3,18.65,7.65,6105.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-16,2437785.0,1731048.0,706753.0,69185.0,53799.0,27.07,19.22,7.85,5973.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-17,2494288.0,1766466.0,727838.0,56503.0,52593.0,27.69,19.61,8.08,5840.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-18,2513278.0,1781177.0,732117.0,18990.0,51618.0,27.91,19.78,8.13,5731.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-19,2544109.0,1806405.0,737720.0,30831.0,51135.0,28.25,20.06,8.19,5678.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-20,2588464.0,1838580.0,749900.0,44355.0,51139.0,28.74,20.41,8.33,5678.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-21,2650300.0,1889950.0,760367.0,61836.0,50609.0,29.43,20.98,8.44,5619.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-22,2719541.0,1948977.0,770581.0,69241.0,50134.0,30.2,21.64,8.56,5566.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-23,2786021.0,2004427.0,781611.0,66480.0,49748.0,30.93,22.26,8.68,5524.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-24,2825211.0,2038458.0,786771.0,39190.0,47275.0,31.37,22.63,8.74,5249.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-25,2852766.0,2064226.0,788559.0,27555.0,48498.0,31.67,22.92,8.76,5385.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-26,2882946.0,2091007.0,791958.0,30180.0,48405.0,32.01,23.22,8.79,5375.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-27,2930062.0,2127267.0,802816.0,47116.0,48800.0,32.53,23.62,8.91,5418.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-28,2986607.0,2169908.0,816721.0,56545.0,48044.0,33.16,24.09,9.07,5334.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-29,3060014.0,2229464.0,830578.0,73407.0,48639.0,33.98,24.75,9.22,5400.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-04-30,3137333.0,2294038.0,843324.0,77319.0,50187.0,34.83,25.47,9.36,5572.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
Austria,AUT,2021-05-01,3177954.0,2326952.0,851125.0,40621.0,50392.0,35.29,25.84,9.45,5595.0,"Johnson&Johnson, Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://info.gesundheitsministerium.gv.at/opendata/
